description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Café Instantáneo Altomayo Gourmet 45g,S/ 11.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,45.0,g,Café Instantáneo Altomayo Gourmet,11.5,metro,,AVENA ENVASADA
Avena Precocida 3 Ositos 900g,S/ 11.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,900.0,g,Avena Precocida 3 Ositos,11.5,wong,,AVENA ENVASADA
Jabón Líquido BALLERINA Avena Doypack 750ml,S/ 11.50,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,750.0,ml,Jabón Líquido BALLERINA Avena Doypack,11.5,vivanda,BALLERINA,AVENA ENVASADA
Avena Precocida 3 Ositos 900g,S/ 11.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,900.0,g,Avena Precocida 3 Ositos,11.5,metro,,AVENA ENVASADA
Jabón Líquido para Manos Antibacterial Avena Doypack 500 ml,S/ 11.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,500.0,ml,Jabón Líquido para Manos Antibacterial Avena Doypack,11.9,wong,,AVENA ENVASADA
Jabón Líquido para Manos 2 en 1 Avena & Miel Bacterion Doypack 1000 ml,S/ 11.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,1000.0,ml,Jabón Líquido para Manos 2 en 1 Avena & Miel Bacterion Doypack,11.9,wong,,AVENA ENVASADA
Harina de Avena sin Gluten Mi Tierra Bolsa 400 g,S/ 11.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,400.0,g,Harina de Avena sin Gluten Mi Tierra Bolsa,11.9,wong,,AVENA ENVASADA
"Avena Quaker Multisemillas Linaza, Cañihua y Chía 450g",S/ 12.20,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,450.0,g,"Avena Quaker Multisemillas Linaza, Cañihua y Chía",12.2,wong,,AVENA ENVASADA
Café Instantáneo Altomayo Clásico 80g,S/ 12.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,80.0,g,Café Instantáneo Altomayo Clásico,12.5,metro,,AVENA ENVASADA
Café Molido y Tostado Cuisine & Co 220g,S/ 12.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,220.0,g,Café Molido y Tostado Cuisine & Co,12.5,metro,,AVENA ENVASADA
Avena Natural Santa Catalina 900g,S/ 12.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,900.0,g,Avena Natural Santa Catalina,12.6,wong,,AVENA ENVASADA
Café Sello Rojo Contenido 212 g,S/ 12.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,212.0,g,Café Sello Rojo Contenido,12.9,metro,,AVENA ENVASADA
Avena Quaker Tradicional 900g,S/ 12.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,900.0,g,Avena Quaker Tradicional,12.9,metro,,AVENA ENVASADA
Barra Energética Sabor Chocolate Caja 5 unid,S/ 12.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,5.0,un,Barra Energética Sabor Chocolate Caja,12.9,wong,,AVENA ENVASADA
Cereales Angel Life Cero 300g,S/ 12.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,300.0,g,Cereales Angel Life Cero,12.9,wong,,AVENA ENVASADA
Pan de Molde UNIÓN Multisemillas y Avena Bolsa 540g,S/ 13.20,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,540.0,g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa,13.2,vivanda,UNIÓN,AVENA ENVASADA
Pan de Molde Unión Multisemillas con Avena 540g,S/ 13.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,540.0,g,Pan de Molde Unión Multisemillas con Avena,13.6,wong,,AVENA ENVASADA
Avena Clásica 3 OSITOS Premium Bolsa 900g,S/ 13.60,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,900.0,g,Avena Clásica 3 OSITOS Premium Bolsa,13.6,vivanda,3 OSITOS,AVENA ENVASADA
Café Instantáneo Granulado Cuisine & Co 100g,S/ 13.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,100.0,g,Café Instantáneo Granulado Cuisine & Co,13.9,metro,,AVENA ENVASADA
Café Instantáneo Descafeinado Altomayo 45g,S/ 13.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,45.0,g,Café Instantáneo Descafeinado Altomayo,13.9,metro,,AVENA ENVASADA
Cereal de Maíz Corn Flakes 405g,S/ 13.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,405.0,g,Cereal de Maíz Corn Flakes,13.9,wong,,AVENA ENVASADA
"Granola Crosoy Manzana, Canela y Pecanas 380g",S/ 14.40,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,380.0,g,"Granola Crosoy Manzana, Canela y Pecanas",14.4,wong,,AVENA ENVASADA
Avena Quaker Tradicional 900g,S/ 14.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,900.0,g,Avena Quaker Tradicional,14.5,wong,,AVENA ENVASADA
Avena con Quinua QUAKER Bolsa 850g,S/ 14.50,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,850.0,g,Avena con Quinua QUAKER Bolsa,14.5,vivanda,QUAKER,AVENA ENVASADA
Avena con Quinua Quaker 850g,S/ 14.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,850.0,g,Avena con Quinua Quaker,14.9,wong,,AVENA ENVASADA
Café Instantáneo Nescafé Tradición 50g,S/ 14.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,50.0,g,Café Instantáneo Nescafé Tradición,14.9,metro,,AVENA ENVASADA
Avena con Quinua Quaker 850g,S/ 14.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,850.0,g,Avena con Quinua Quaker,14.9,metro,,AVENA ENVASADA
Cereal de Trigo Integral Fitness Original 285g,S/ 14.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,285.0,g,Cereal de Trigo Integral Fitness Original,14.9,wong,,AVENA ENVASADA
Café Tostado y Molido Blend Caffé 250g,S/ 15.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Tostado y Molido Blend Caffé,15.5,metro,,AVENA ENVASADA
Granola con Miel de Abeja Unión Doypack 400g,S/ 15.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,400.0,g,Granola con Miel de Abeja Unión Doypack,15.5,wong,,AVENA ENVASADA
Cereal de Avena y Arroz Cuisine & Co 350g,S/ 15.70,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,350.0,g,Cereal de Avena y Arroz Cuisine & Co,15.7,wong,,AVENA ENVASADA
Cereal Cuisine & Co Fruty Color Sin Gluten 350g,S/ 15.70,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,350.0,g,Cereal Cuisine & Co Fruty Color Sin Gluten,15.7,wong,,AVENA ENVASADA
Granola con Granos Andinos Unión Doypack 280g,S/ 15.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,280.0,g,Granola con Granos Andinos Unión Doypack,15.9,wong,,AVENA ENVASADA
Quinua Avena 3 Ositos 900g,S/ 15.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,900.0,g,Quinua Avena 3 Ositos,15.9,wong,,AVENA ENVASADA
"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's 200g",S/ 15.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,200.0,g,"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's",15.9,wong,,AVENA ENVASADA
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,S/ 16.10,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,420.0,g,Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa,16.1,vivanda,ANGEL,AVENA ENVASADA
"Sixpack Galletas +Nutri Co Quinua Manzana, Avena y Canela 30g",S/ 16.20,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,30.0,g,"Sixpack Galletas +Nutri Co Quinua Manzana, Avena y Canela",16.2,wong,,AVENA ENVASADA
Granola con Pasas y Almendras Unión Doypack 400g,S/ 16.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,400.0,g,Granola con Pasas y Almendras Unión Doypack,16.5,wong,,AVENA ENVASADA
Avena Mix Canela y Berries Amaru 400g,S/ 16.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,400.0,g,Avena Mix Canela y Berries Amaru,16.5,wong,,AVENA ENVASADA
Hojuelas de Maíz Kellogg's Corn Flakes 410g,S/ 16.80,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,410.0,g,Hojuelas de Maíz Kellogg's Corn Flakes,16.8,wong,,AVENA ENVASADA
"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's 350g",S/ 16.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,350.0,g,"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's",16.9,wong,,AVENA ENVASADA
Hojuelas de Maíz Azucaradas Kellogg's Zucaritas 420g,S/ 16.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,420.0,g,Hojuelas de Maíz Azucaradas Kellogg's Zucaritas,16.9,wong,,AVENA ENVASADA
Cereal Angel Meli Bolsa 420 g,S/ 16.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,420.0,g,Cereal Angel Meli Bolsa,16.9,wong,,AVENA ENVASADA
Jabón Líquido Protex Avena 800ml,S/ 17.10,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,800.0,ml,Jabón Líquido Protex Avena,17.1,wong,,AVENA ENVASADA
Barra de Quinua con Maní y Chocolate Mamalama Chewy Caja 5 unid,S/ 17.30,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,5.0,un,Barra de Quinua con Maní y Chocolate Mamalama Chewy Caja,17.3,wong,,AVENA ENVASADA
Avena Integral en Hojuelas Grano de Oro 900g,S/ 17.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,900.0,g,Avena Integral en Hojuelas Grano de Oro,17.5,wong,,AVENA ENVASADA
Cereal Tito Almohada Angel Chocolate Bolsa 350 g,S/ 17.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,350.0,g,Cereal Tito Almohada Angel Chocolate Bolsa,17.5,wong,,AVENA ENVASADA
Avena Integral en Hojuelas Grano de Oro 900g,S/ 17.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,900.0,g,Avena Integral en Hojuelas Grano de Oro,17.5,metro,,AVENA ENVASADA
Café Instantáneo Altomayo Premium 45g,S/ 17.80,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,45.0,g,Café Instantáneo Altomayo Premium,17.8,metro,,AVENA ENVASADA
Avena Mix MAMALAMA Aguaymanto Linaza Doypack 500g,S/ 17.90,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,500.0,g,Avena Mix MAMALAMA Aguaymanto Linaza Doypack,17.9,vivanda,MAMALAMA,AVENA ENVASADA
Café Molido Cuisine & Co Blend Peruano 200g,S/ 17.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,200.0,g,Café Molido Cuisine & Co Blend Peruano,17.9,metro,,AVENA ENVASADA
Avena con Hojuela sin Gluten LA PURITA Bolsa 800g,S/ 18.00,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,800.0,g,Avena con Hojuela sin Gluten LA PURITA Bolsa,18.0,vivanda,LA PURITA,AVENA ENVASADA
Bebida de Avena NATURES HEART Caja 946ml Paquete 2un,S/ 18.50,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,946.0,ml,Bebida de Avena NATURES HEART Caja  Paquete,18.5,vivanda,NATURE'S HEART,AVENA ENVASADA
Twopack Bebida de Avena Nature's Heart Sin Azúcar Caja 946ml,S/ 18.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,946.0,ml,Twopack Bebida de Avena Nature's Heart Sin Azúcar Caja,18.9,wong,,AVENA ENVASADA
Cereal de Trigo Integral Fitness Miel y Almendras 330g,S/ 18.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,330.0,g,Cereal de Trigo Integral Fitness Miel y Almendras,18.9,wong,,AVENA ENVASADA
Café Molido Artidoro Rodríguez Perú Blend 200g,S/ 18.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,200.0,g,Café Molido Artidoro Rodríguez Perú Blend,18.9,metro,,AVENA ENVASADA
Café Instantáneo Altomayo Clásico 150g,S/ 18.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,150.0,g,Café Instantáneo Altomayo Clásico,18.9,metro,,AVENA ENVASADA
Sixpack Jabón en Barra Palmolive Avena y Azúcar Morena 110g,S/ 19.20,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,110.0,g,Sixpack Jabón en Barra Palmolive Avena y Azúcar Morena,19.2,wong,,AVENA ENVASADA
Café Molido Altomayo Gourmet 200g,S/ 19.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,200.0,g,Café Molido Altomayo Gourmet,19.9,metro,,AVENA ENVASADA
Jabón Antibacterial Avena Barra 110 g Pack 6 unid,S/ 19.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,110.0,g,Jabón Antibacterial Avena Barra  Pack,19.9,wong,,AVENA ENVASADA
Barras Energéticas Siete Dragones Sabores Surtidos 5un,S/ 19.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,5.0,un,Barras Energéticas Siete Dragones Sabores Surtidos,19.9,wong,,AVENA ENVASADA
"Cereal Orgánico de Quinua, Arroz y Cacao Kids Organics Caja 240 gr",S/ 20.10,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,240.0,g,"Cereal Orgánico de Quinua, Arroz y Cacao Kids Organics Caja r",20.1,wong,,AVENA ENVASADA
Avena Mix MAMALAMA Cacao + Maca do 500g,S/ 20.30,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,500.0,g,Avena Mix MAMALAMA Cacao + Maca do,20.3,vivanda,MAMALAMA,AVENA ENVASADA
Barra Energética Siete Dragones Cacao & Cañihua 5un,S/ 20.40,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,5.0,un,Barra Energética Siete Dragones Cacao & Cañihua,20.4,wong,,AVENA ENVASADA
Cereales Bañados con Chocolate Choco Yogurt 2 Cerritos Caja 350 gr,S/ 20.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,350.0,g,Cereales Bañados con Chocolate Choco Yogurt 2 Cerritos Caja r,20.5,wong,,AVENA ENVASADA
Cereal Expandido Protein Bites Cacao Orgánico Caja 240 g,S/ 20.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,240.0,g,Cereal Expandido Protein Bites Cacao Orgánico Caja,20.6,wong,,AVENA ENVASADA
Café Instantáneo Altomayo Gourmet 90g,S/ 20.60,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,90.0,g,Café Instantáneo Altomayo Gourmet,20.6,metro,,AVENA ENVASADA
Granola Berries Wasi Contenido 300 g,S/ 20.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,300.0,g,Granola Berries Wasi Contenido,20.6,wong,,AVENA ENVASADA
Café Molido Cafetal Gourmet Americano 200g,S/ 20.80,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,200.0,g,Café Molido Cafetal Gourmet Americano,20.8,metro,,AVENA ENVASADA
Avena Mix Mamalama Cacao Maca 500g,S/ 20.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,500.0,g,Avena Mix Mamalama Cacao Maca,20.9,wong,,AVENA ENVASADA
Barras de Quinua Qfoods Maní con Chocolate 6un,S/ 20.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,6.0,un,Barras de Quinua Qfoods Maní con Chocolate,20.9,wong,,AVENA ENVASADA
Cereal Corn Flakes Sin Gluten 740g,S/ 20.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,740.0,g,Cereal Corn Flakes Sin Gluten,20.9,wong,,AVENA ENVASADA
Café Molido Cafetal Selecto 454g,S/ 20.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,454.0,g,Café Molido Cafetal Selecto,20.9,metro,,AVENA ENVASADA
Cereal Chocapic Nestlé 350g,S/ 21.30,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,350.0,g,Cereal Chocapic Nestlé,21.3,wong,,AVENA ENVASADA
Café Instantáneo Kirma Clásico 190g,S/ 21.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,190.0,g,Café Instantáneo Kirma Clásico,21.9,metro,,AVENA ENVASADA
Café Instantáneo Nescafé Gold 50g,S/ 22.10,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,50.0,g,Café Instantáneo Nescafé Gold,22.1,metro,,AVENA ENVASADA
Cereales Angel Life Protein Contenido 560 g,S/ 22.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,560.0,g,Cereales Angel Life Protein Contenido,22.6,wong,,AVENA ENVASADA
Cereales Angel Life Fibra Contenido 560 g,S/ 22.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,560.0,g,Cereales Angel Life Fibra Contenido,22.6,wong,,AVENA ENVASADA
Cereal Chocapic 540g,S/ 22.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,540.0,g,Cereal Chocapic,22.9,wong,,AVENA ENVASADA
Café Instantáneo Kirma Clásico 150g,S/ 22.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,150.0,g,Café Instantáneo Kirma Clásico,22.9,metro,,AVENA ENVASADA
Café Instantáneo Cafetal Clásico 180g,S/ 23.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,180.0,g,Café Instantáneo Cafetal Clásico,23.5,metro,,AVENA ENVASADA
Avena Quinua Vitalmax Incasur 500g,S/ 23.70,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,500.0,g,Avena Quinua Vitalmax Incasur,23.7,wong,,AVENA ENVASADA
Avena Cacao y Almendras Vitalmax Incasur 500g,S/ 23.70,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,500.0,g,Avena Cacao y Almendras Vitalmax Incasur,23.7,wong,,AVENA ENVASADA
Café Molido Leyenda Vainilla 250g,S/ 23.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Leyenda Vainilla,23.9,metro,,AVENA ENVASADA
Café Molido Leyenda Clásico Tueste Oscuro 250g,S/ 23.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Leyenda Clásico Tueste Oscuro,23.9,metro,,AVENA ENVASADA
Cereal Copix con Marshmallows Bolsa 740 g,S/ 24.40,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,740.0,g,Cereal Copix con Marshmallows Bolsa,24.4,wong,,AVENA ENVASADA
Cereal Zuck Bolsa 1 Kg,S/ 24.40,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,1.0,kg,Cereal Zuck Bolsa,24.4,wong,,AVENA ENVASADA
Café Molido Altomayo Clásico 450g,S/ 24.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,450.0,g,Café Molido Altomayo Clásico,24.9,metro,,AVENA ENVASADA
Cereal de Trigo Integral Fitness Original 570g,S/ 24.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,570.0,g,Cereal de Trigo Integral Fitness Original,24.9,wong,,AVENA ENVASADA
Café Instantáneo Nescafé Tradición 170g + Mezcla Láctea Ideal Cremosita Lata 390g,S/ 25.00,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,170.0,g,Café Instantáneo Nescafé Tradición  + Mezcla Láctea Ideal Cremosita Lata,25.0,metro,,AVENA ENVASADA
Café Instantáneo Nescafé Fina Selección 100g,S/ 25.40,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,100.0,g,Café Instantáneo Nescafé Fina Selección,25.4,metro,,AVENA ENVASADA
Granola Huella Verde Chocolate Quinoa 400g,S/ 25.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,400.0,g,Granola Huella Verde Chocolate Quinoa,25.9,wong,,AVENA ENVASADA
Granola Huella Verde The Skinny Mood 400g,S/ 25.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,400.0,g,Granola Huella Verde The Skinny Mood,25.9,wong,,AVENA ENVASADA
Gel de Ducha Instituto Español Hidratante Avena Frasco 750 ml,S/ 25.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,750.0,ml,Gel de Ducha Instituto Español Hidratante Avena Frasco,25.9,wong,,AVENA ENVASADA
Café en Grano Altomayo Gourmet 250g,S/ 26.40,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café en Grano Altomayo Gourmet,26.4,metro,,AVENA ENVASADA
Avena Fitness Naturandes 600g,S/ 26.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,600.0,g,Avena Fitness Naturandes,26.5,wong,,AVENA ENVASADA
Café Instantáneo Nescafé Tradición 150g,S/ 26.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,150.0,g,Café Instantáneo Nescafé Tradición,26.5,metro,,AVENA ENVASADA
Avena Proteína NATURANDES Doypack 600g,S/ 26.90,vivanda,AVENA ENVASADA,2024-12-05 21:30:25.305646,600.0,g,Avena Proteína NATURANDES Doypack,26.9,vivanda,NATURANDES,AVENA ENVASADA
Café Instantáneo Altomayo Gourmet 150g,S/ 27.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,150.0,g,Café Instantáneo Altomayo Gourmet,27.5,metro,,AVENA ENVASADA
Café Instantáneo Colcafé Clásico Frasco 170 g,S/ 27.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,170.0,g,Café Instantáneo Colcafé Clásico Frasco,27.9,metro,,AVENA ENVASADA
Café Instantáneo Kirma Clásico 250g,S/ 27.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Instantáneo Kirma Clásico,27.9,metro,,AVENA ENVASADA
Avena Mix con Quinua y Maca Huella Verde 600g,S/ 28.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,600.0,g,Avena Mix con Quinua y Maca Huella Verde,28.5,wong,,AVENA ENVASADA
Avena Mix con Quinua y Maca Huella Verde 600g,S/ 28.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,600.0,g,Avena Mix con Quinua y Maca Huella Verde,28.5,metro,,AVENA ENVASADA
Avena Mix con Chía y Berries Huella Verde 600g,S/ 28.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,600.0,g,Avena Mix con Chía y Berries Huella Verde,28.5,wong,,AVENA ENVASADA
Barras de Granola Nature Valley Avena y Miel 12un,S/ 28.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,12.0,un,Barras de Granola Nature Valley Avena y Miel,28.6,wong,,AVENA ENVASADA
Barras de Granola Nature Valley Crunchy Almendra 12un,S/ 28.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,12.0,un,Barras de Granola Nature Valley Crunchy Almendra,28.6,wong,,AVENA ENVASADA
Barras de Granola Nature Valley Crunchy Canela 12un,S/ 28.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,12.0,un,Barras de Granola Nature Valley Crunchy Canela,28.6,wong,,AVENA ENVASADA
Barras de Granola Nature Valley Avena y Chocolate 12un,S/ 28.60,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,12.0,un,Barras de Granola Nature Valley Avena y Chocolate,28.6,wong,,AVENA ENVASADA
Café Instantáneo Jacobs 95g,S/ 28.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,95.0,g,Café Instantáneo Jacobs,28.9,metro,,AVENA ENVASADA
Café Gold Suave Cronat Gold Jacobs Frasco 100 g,S/ 28.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,100.0,g,Café Gold Suave Cronat Gold Jacobs Frasco,28.9,metro,,AVENA ENVASADA
Café Instantáneo Altomayo Gourmet 170g,S/ 28.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,170.0,g,Café Instantáneo Altomayo Gourmet,28.9,metro,,AVENA ENVASADA
Café en Cápsulas Must Lungo 16un,S/ 29.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,16.0,un,Café en Cápsulas Must Lungo,29.9,metro,,AVENA ENVASADA
Café en Cápsulas Must Cortado 16un,S/ 29.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,16.0,un,Café en Cápsulas Must Cortado,29.9,metro,,AVENA ENVASADA
Café Instantáneo Altomayo Clásico 190g,S/ 30.20,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,190.0,g,Café Instantáneo Altomayo Clásico,30.2,metro,,AVENA ENVASADA
Café Instantáneo Nescafé Fina Selección 200g,S/ 30.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,200.0,g,Café Instantáneo Nescafé Fina Selección,30.5,metro,,AVENA ENVASADA
Café Molido Tostado Medio Cusco Místico Artidoro Rodriguez Doypack 250 g,S/ 30.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Tostado Medio Cusco Místico Artidoro Rodriguez Doypack,30.5,metro,,AVENA ENVASADA
Café Molido Tostado Medio Villa Rica Exótico Doypack 250 g,S/ 30.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Tostado Medio Villa Rica Exótico Doypack,30.5,metro,,AVENA ENVASADA
Café Instantáneo Liofilizado Cafetal 180g,S/ 30.60,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,180.0,g,Café Instantáneo Liofilizado Cafetal,30.6,metro,,AVENA ENVASADA
Café Instantáneo Nescafé Tradición 170g,S/ 31.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,170.0,g,Café Instantáneo Nescafé Tradición,31.5,metro,,AVENA ENVASADA
Jabón Líquido Johnson's Avena 400ml,S/ 32.80,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,400.0,ml,Jabón Líquido Johnson's Avena,32.8,wong,,AVENA ENVASADA
Barras Nature Valley Protein 5un,S/ 33.50,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,5.0,un,Barras Nature Valley Protein,33.5,wong,,AVENA ENVASADA
Café Instantáneo Nescafé Tradición 250g,S/ 34.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Instantáneo Nescafé Tradición,34.9,metro,,AVENA ENVASADA
Café Molido Altomayo Gourmet 450g,S/ 36.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,450.0,g,Café Molido Altomayo Gourmet,36.9,metro,,AVENA ENVASADA
Café Instantáneo Descafeinado Altomayo 170g,S/ 36.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,170.0,g,Café Instantáneo Descafeinado Altomayo,36.9,metro,,AVENA ENVASADA
Café Instantáneo Altomayo Premium 170g,S/ 39.80,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,170.0,g,Café Instantáneo Altomayo Premium,39.8,metro,,AVENA ENVASADA
Barra de Proteína Protein Snack Caramelo 5un,S/ 39.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,5.0,un,Barra de Proteína Protein Snack Caramelo,39.9,wong,,AVENA ENVASADA
Barras de Proteína Protein Snack Berries & White Glaze 5un,S/ 39.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,5.0,un,Barras de Proteína Protein Snack Berries & White Glaze,39.9,wong,,AVENA ENVASADA
